Length,Height,Weight,Age
1.65,0.475,43.6298805,19.0
1.225,0.3125,17.90270925,7.0
1.175,0.3125,15.49300175,9.0
1.125,0.3,16.3576615,8.0
0.675,0.125,2.8632995,3.0
1.8,0.5375,60.6962795,17.0
1.2875,0.3625,19.43358225,10.0
1.45,0.375,25.52872475,9.0
0.9,0.2125,6.05261825,7.0
1.55,0.3875,29.0582375,12.0
0.875,0.225,5.556502,5.0
1.6125,0.4625,37.0527965,10.0
1.375,0.3875,24.5790165,18.0
1.3125,0.35,20.97863,11.0
1.525,0.425,32.6869735,11.0
1.1,0.275,12.74310025,10.0
1.425,0.3625,21.4605715,9.0
0.6375,0.1375,3.4302895,5.0
1.5,0.4125,29.993771,15.0
1.375,0.325,18.55474775,11.0
1.6625,0.475,47.513762,10.0
1.1625,0.25,15.195332,7.0
1.55,0.4,34.23202125,10.0
1.25,0.3,21.8007655,8.0
1.425,0.3625,23.48756075,10.0
1.5625,0.4375,39.76017375,10.0
1.3625,0.425,22.5378525,11.0
1.4,0.35,26.138239,9.0
1.4875,0.4125,34.6147395,10.0
1.85,0.5375,70.96638775,14.0
1.4,0.4,26.705229,9.0
1.425,0.375,24.7491135,10.0
1.575,0.375,30.63163475,16.0
1.2125,0.2875,15.71979775,10.0
1.55,0.375,31.79396425,10.0
1.0125,0.2625,9.355335,8.0
1.3125,0.35,18.01610725,8.0
1.0375,0.25,10.3475675,7.0
1.35,0.35,22.52367775,8.0
1.35,0.325,18.5689225,10.0
0.6875,0.1625,2.0695135,10.0
1.0125,0.25,10.95708175,7.0
1.5,0.4125,31.99241075,11.0
1.45,0.4125,32.6302745,9.0
1.575,0.375,36.3157095,9.0
1.2625,0.2625,15.66309875,8.0
1.0375,0.25,10.149121,7.0
1.4125,0.375,25.27357925,11.0
1.525,0.4,29.937072,10.0
1.7875,0.475,50.8306535,12.0
0.8,0.2375,4.80524025,5.0
0.825,0.225,6.577084,7.0
1.5,0.375,32.13415825,13.0
1.5375,0.3875,29.72445075,11.0
1.3375,0.2875,26.46425825,9.0
1.6625,0.475,40.83745475,15.0
0.8125,0.2125,4.932813,5.0
1.4,0.4,26.01066625,14.0
1.2625,0.3125,17.4349425,9.0
1.5875,0.4375,33.26813825,12.0
1.1375,0.25,10.30504325,7.0
1.225,0.3125,17.860185,14.0
1.225,0.3375,17.463292,8.0
1.15,0.275,11.89261525,9.0
0.7125,0.175,3.16096925,5.0
0.9125,0.225,6.13766675,6.0
1.0875,0.2625,11.09882925,7.0
1.625,0.4,36.570855,13.0
1.25,0.35,17.7184375,12.0
0.8,0.1875,4.72019175,7.0
1.6125,0.4625,36.95357325,20.0
1.25,0.375,20.25571775,8.0
1.45,0.3125,28.7747425,8.0
0.65,0.1625,2.438057,8.0
1.325,0.3625,23.65765775,10.0
1.475,0.4125,27.69610125,9.0
1.3125,0.4,20.0430965,10.0
1.175,0.35,14.44407025,8.0
1.6125,0.4125,29.3417325,11.0
1.425,0.3875,23.88756825,9.0
0.925,0.2625,6.53455975,6.0
1.5875,0.4875,35.3518265,13.0
1.4125,0.3125,23.40251225,11.0
1.4875,0.425,33.38153625,14.0
1.4875,0.375,30.4190135,11.0
1.5125,0.4625,32.95629375,11.0
1.0875,0.3,11.7083435,7.0
1.675,0.475,45.68521925,10.0
1.3125,0.325,20.36911575,9.0
1.4875,0.3625,25.92561775,8.0
1.35,0.35,24.73493875,14.0
0.9375,0.2875,7.9095105,7.0
1.525,0.4,34.23202125,10.0
1.45,0.4125,24.6924145,12.0
1.225,0.3,15.2236815,8.0
0.9375,0.225,7.52679225,7.0
1.775,0.4875,47.18774275,11.0
1.1,0.2625,10.7444605,7.0
1.5,0.425,30.6458095,9.0
1.15,0.275,11.60912025,7.0
1.375,0.3625,26.2799865,8.0
1.5125,0.4,31.127751,9.0
1.475,0.3625,24.153774,19.0
1.3625,0.2625,19.80212575,8.0
1.525,0.475,38.328524,16.0
1.4,0.4,26.7335785,13.0
1.75,0.5,49.85259575,20.0
0.9,0.2,6.7755305,6.0
1.45,0.4,31.75144,13.0
1.3625,0.375,22.75047375,10.0
1.225,0.3125,14.2030995,9.0
1.175,0.3,12.51630425,10.0
1.55,0.425,28.973189,9.0
1.4875,0.3625,28.02348075,10.0
0.9125,0.2,6.2652395,6.0
0.4,0.1,0.66621325,4.0
0.9,0.225,4.6209685,7.0
0.7375,0.1875,3.64291075,5.0
1.1,0.2875,10.77281,7.0
1.2,0.2625,15.66309875,8.0
1.4375,0.375,31.22697425,10.0
1.4875,0.4,30.51823675,9.0
1.05,0.25,9.19941275,7.0
1.475,0.3625,24.73493875,12.0
0.675,0.175,2.31048425,5.0
1.7,0.5125,45.7277435,13.0
1.2875,0.3375,19.17843675,10.0
1.45,0.35,27.895908,10.0
1.4625,0.3375,23.0481435,9.0
1.375,0.4125,25.8830935,11.0
1.575,0.4125,33.92017675,8.0
0.9125,0.2125,6.30776375,9.0
0.775,0.2125,3.6003865,8.0
1.375,0.3125,16.896302,8.0
1.5,0.4375,32.431828,13.0
1.425,0.375,26.09571475,11.0
1.5875,0.5,39.405805,14.0
1.05,0.2875,10.9712565,7.0
1.375,0.35,20.31241675,10.0
0.9,0.2375,5.65572525,8.0
1.3125,0.4,27.499015,9.0
0.9,0.25,6.30776375,7.0
1.75,0.475,49.90929475,12.0
1.325,0.3375,17.33571925,10.0
1.25,0.35,20.48251375,10.0
1.5375,0.4,31.51046925,13.0
1.6125,0.425,37.42134,12.0
1.4375,0.375,26.2799865,10.0
1.2375,0.3625,17.4916415,9.0
1.4375,0.375,25.95396725,9.0
1.725,0.5125,50.70308075,13.0
0.8375,0.225,5.03203625,10.0
1.55,0.425,44.80638475,11.0
0.8875,0.2125,5.6415505,8.0
1.125,0.2875,11.9351395,8.0
0.7375,0.175,2.721552,6.0
1.4375,0.375,26.46425825,9.0
1.275,0.2875,17.7184375,7.0
1.2625,0.3125,17.95940825,9.0
1.3125,0.35,17.84601025,9.0
1.6125,0.4,37.1094955,8.0
1.475,0.35,28.19357775,8.0
1.6125,0.4,31.70891575,11.0
1.4625,0.375,27.148821,14.0
0.8875,0.225,5.06038575,7.0
0.8875,0.225,8.561549,7.0
1.4375,0.3625,24.323871,9.0
1.3875,0.325,20.14231975,8.0
1.4,0.3375,28.22192725,15.0
1.5375,0.475,37.32211675,11.0
1.025,0.2625,10.44679075,5.0
1.225,0.325,15.8473705,8.0
1.5375,0.4375,29.9654215,10.0
1.05,0.2875,12.68640125,9.0
1.5875,0.4125,35.81959325,10.0
1.3875,0.25,19.74542675,9.0
1.325,0.325,20.468339,13.0
1.6625,0.425,42.410852,10.0
1.0125,0.25,8.51902475,7.0
0.725,0.2,3.41611475,6.0
1.5625,0.4125,31.9498865,18.0
1.2375,0.3125,13.39513875,9.0
1.6625,0.4125,38.51279575,8.0
1.45,0.3875,26.10571925,12.0
1.3,0.3,17.36406875,9.0
1.65,0.4125,36.55668025,10.0
1.575,0.375,32.16250775,8.0
1.6125,0.475,39.81687275,9.0
1.5625,0.4375,37.137845,19.0
1.2125,0.3625,19.06503875,10.0
1.5625,0.45,38.93803825,10.0
1.25,0.3,14.07552675,9.0
1.4125,0.3625,24.8058125,8.0
1.75,0.45,53.68600725,11.0
1.6,0.4125,41.80133775,10.0
0.875,0.225,3.64291075,5.0
1.3,0.3,16.85377775,8.0
1.4375,0.4125,22.29688175,9.0
1.375,0.3875,23.81358,15.0
1.5625,0.4625,27.499015,12.0
1.55,0.4,35.6920205,11.0
0.925,0.25,7.087375,6.0
1.0375,0.2375,8.17883075,7.0
1.675,0.4875,44.80638475,11.0
1.275,0.3625,17.916884,8.0
1.2,0.3125,16.91047675,10.0
1.45,0.3625,26.29416125,10.0
1.125,0.2625,11.66581925,9.0
1.6,0.5,39.349106,15.0
1.3125,0.3375,18.24290325,10.0
1.0875,0.2625,12.190285,6.0
1.6125,0.4,31.96406125,11.0
1.3625,0.3625,32.36095425,8.0
1.1125,0.275,11.169703,7.0
1.3625,0.375,25.911443,11.0
1.475,0.375,29.21415975,9.0
1.4375,0.425,27.08794725,14.0
0.8875,0.2125,6.7188315,6.0
1.1875,0.3125,16.31513725,7.0
1.5375,0.35,30.43318825,10.0
1.1875,0.2875,13.8062065,8.0
1.3125,0.3125,18.24290325,10.0
1.45,0.35,24.323871,9.0
1.6375,0.4625,43.7999775,9.0
1.4,0.4,27.499015,15.0
0.925,0.225,5.3013565,6.0
0.75,0.2,3.55786225,5.0
1.5,0.4,30.03629525,16.0
1.1625,0.3125,13.79203175,11.0
1.125,0.2625,12.303683,7.0
1.25,0.2875,15.06775925,7.0
1.475,0.45,30.1922175,10.0
1.5625,0.4125,38.00250475,10.0
1.2875,0.3125,17.08057375,8.0
0.8375,0.225,5.10291,5.0
1.375,0.375,22.72212425,10.0
1.4625,0.4625,27.03124825,13.0
1.45,0.375,26.08154,10.0
1.2625,0.3,26.308336,8.0
1.4,0.325,23.28911425,8.0
1.7,0.475,45.7277435,12.0
1.7375,0.475,51.24172125,12.0
1.525,0.4,34.7848365,15.0
1.65,0.425,40.5836695,11.0
1.35,0.35,20.41164,10.0
1.6875,0.4375,46.776675,12.0
1.4125,0.425,26.1665885,17.0
1.25,0.3375,16.51358375,8.0
1.6375,0.45,39.405805,10.0
1.275,0.325,16.40018575,11.0
1.6125,0.4625,41.730464,12.0
1.1875,0.425,14.81261375,14.0
1.5875,0.5125,38.96638775,18.0
1.75,0.5125,41.80133775,10.0
1.325,0.4,27.78251,17.0
1.2875,0.3125,15.8473705,8.0
0.75,0.1875,3.4302895,5.0
0.8375,0.175,5.2446575,9.0
0.8125,0.2,4.706017,5.0
1.6125,0.4125,35.0116325,12.0
1.175,0.3,13.62193475,8.0
1.4,0.4375,24.76328825,12.0
0.875,0.2125,5.0745605,7.0
1.675,0.4875,45.5576465,10.0
1.525,0.3875,29.2283345,11.0
1.625,0.425,36.4291075,10.0
1.6125,0.4875,40.83745475,15.0
1.575,0.4,37.874932,11.0
0.4625,0.1125,0.907184,5.0
1.0,0.225,9.979024,7.0
0.9625,0.225,6.7755305,7.0
1.1375,0.35,15.66309875,9.0
1.425,0.425,24.56484175,15.0
1.2125,0.3125,16.85377775,10.0
1.65,0.5,44.9906565,12.0
1.35,0.35,22.75047375,10.0
1.15,0.2625,12.60135275,7.0
0.825,0.1875,4.3941725,7.0
0.975,0.2125,7.0023265,6.0
1.4125,0.3625,24.38057,9.0
1.45,0.35,26.64853,10.0
0.8375,0.2125,5.2446575,6.0
1.5125,0.3875,28.22192725,9.0
0.9625,0.3,10.73028575,6.0
1.375,0.3375,22.66542525,8.0
1.3,0.3125,16.51358375,7.0
1.2,0.275,14.004653,8.0
0.8,0.2,4.86193925,6.0
1.475,0.5,35.81959325,20.0
1.075,0.2875,10.886208,16.0
1.325,0.3375,21.885814,9.0
1.4375,0.375,27.8108595,14.0
1.425,0.3875,23.3883375,8.0
1.5875,0.45,33.6508565,18.0
1.575,0.425,36.457457,11.0
1.0,0.2875,9.185238,10.0
0.925,0.25,6.30776375,7.0
1.175,0.2625,13.99047825,9.0
1.5375,0.4375,29.1149365,10.0
1.0,0.25,9.525432,7.0
1.5875,0.3875,32.16250775,10.0
1.375,0.3625,22.58037675,11.0
1.3125,0.35,21.035329,10.0
1.5375,0.375,27.08794725,16.0
0.625,0.15,2.16873675,5.0
1.6125,0.4,34.699788,10.0
1.5625,0.4125,33.5374585,10.0
0.7875,0.225,3.64291075,6.0
0.9625,0.2125,7.9095105,6.0
1.3875,0.375,24.720764,10.0
1.0875,0.275,11.5382465,7.0
1.4875,0.375,26.26581175,8.0
1.0625,0.275,8.77417025,7.0
1.7,0.4375,42.297454,11.0
0.8,0.2,4.86193925,7.0
1.6,0.4125,34.6147395,13.0
1.5,0.3875,36.627554,16.0
0.6125,0.1625,1.80019325,5.0
1.5,0.4,31.2694985,8.0
1.25,0.3375,17.463292,8.0
0.6375,0.15,2.48058125,9.0
1.575,0.425,34.7848365,20.0
0.9375,0.2,6.13766675,6.0
1.1875,0.2625,11.5949455,7.0
1.4875,0.425,33.622507,17.0
1.525,0.475,36.95357325,20.0
1.5,0.4,29.5685285,12.0
1.5125,0.4,32.16250775,10.0
1.3,0.375,22.4244545,9.0
1.3375,0.4125,20.87940675,17.0
1.2375,0.3125,13.5794105,8.0
1.45,0.3625,26.32251075,10.0
1.075,0.275,10.886208,9.0
1.3,0.3875,21.1203775,13.0
1.425,0.4,25.41532675,12.0
1.125,0.275,10.7444605,7.0
0.925,0.275,6.8889285,7.0
0.4625,0.1,0.89300925,5.0
1.55,0.3625,29.2283345,9.0
1.475,0.3625,26.26581175,12.0
0.75,0.1875,3.92640575,5.0
1.15,0.325,14.2030995,8.0
0.675,0.15,3.005047,5.0
0.975,0.2875,8.17883075,7.0
1.4125,0.3875,29.8520235,13.0
1.1625,0.2625,13.3526145,9.0
1.375,0.325,22.2543575,9.0
1.4375,0.3375,27.76833525,9.0
1.425,0.4125,25.98231675,11.0
1.25,0.3125,15.35125425,7.0
0.9625,0.225,7.1724235,6.0
1.5,0.425,31.581343,10.0
1.2625,0.2875,14.004653,8.0
1.4625,0.35,23.57260925,10.0
0.7,0.1875,3.6003865,7.0
1.55,0.3875,35.76289425,10.0
1.5625,0.375,25.58542375,9.0
1.15,0.275,12.47378,7.0
0.85,0.225,5.54232725,8.0
1.2625,0.3,17.19397175,9.0
1.3875,0.4125,23.700182,17.0
1.55,0.4375,32.545226,10.0
0.85,0.1875,5.0745605,6.0
1.775,0.5125,50.53298375,11.0
0.5875,0.15,1.644271,6.0
1.4875,0.4125,28.519597,10.0
1.5,0.3875,31.96406125,9.0
1.575,0.4125,32.205032,11.0
0.8625,0.2,5.59902625,6.0
0.9625,0.25,8.09378225,8.0
1.5875,0.375,36.38658325,9.0
1.4875,0.4625,31.241149,10.0
1.225,0.325,17.08057375,8.0
1.225,0.3125,14.911837,8.0
1.5875,0.475,36.570855,10.0
1.3,0.375,21.27629975,10.0
1.3125,0.4,26.138239,20.0
0.9625,0.2125,6.84640425,6.0
1.225,0.3,16.669506,10.0
1.175,0.35,15.43630275,9.0
1.1,0.275,11.5382465,11.0
1.8,0.5125,58.04560125,17.0
1.25,0.3125,18.5689225,9.0
1.6,0.4,35.50774875,12.0
1.8375,0.45,58.7685135,12.0
1.5625,0.4125,34.9549335,8.0
1.3875,0.4,23.60095875,9.0
0.9375,0.35,6.93145275,7.0
1.225,0.3125,16.2442635,9.0
1.5875,0.4375,36.81182575,10.0
1.225,0.3375,16.85377775,8.0
1.5375,0.3875,36.55668025,10.0
1.25,0.3,16.62698175,9.0
1.1375,0.2625,12.94154675,7.0
1.0875,0.25,9.4970825,7.0
0.925,0.1875,7.6260155,6.0
0.7875,0.2,3.7704835,6.0
1.6,0.4125,38.51279575,11.0
1.375,0.475,22.69377475,16.0
1.35,0.325,20.41164,9.0
1.2,0.3,14.5999925,7.0
1.25,0.325,17.08057375,8.0
1.125,0.25,11.89261525,7.0
1.6125,0.4625,36.457457,12.0
1.4,0.4,26.32251075,10.0
1.45,0.375,27.5840635,9.0
1.575,0.375,35.3518265,10.0
1.6125,0.475,41.8722115,11.0
1.5125,0.425,31.62386725,12.0
1.625,0.3875,36.55668025,14.0
1.2,0.3125,16.42853525,10.0
1.5875,0.375,35.87629225,11.0
1.125,0.2625,11.8217415,7.0
1.3875,0.3625,22.29688175,15.0
1.4125,0.3375,25.741346,9.0
0.8625,0.225,5.6699,7.0
1.6375,0.4625,36.7693015,20.0
1.275,0.3625,16.40018575,8.0
1.45,0.45,29.9654215,12.0
1.525,0.3875,31.56716825,9.0
1.5375,0.3875,30.43318825,10.0
0.6375,0.175,2.664853,6.0
1.4125,0.3125,23.65765775,10.0
0.925,0.2375,6.30776375,8.0
0.9375,0.225,6.44951125,7.0
1.2875,0.3375,17.44911725,9.0
0.725,0.1875,3.27436725,5.0
1.3125,0.4125,18.46969925,10.0
0.8375,0.1875,4.8477645,6.0
0.9,0.1625,4.876114,7.0
1.025,0.25,9.298636,8.0
0.925,0.2875,7.087375,7.0
1.4375,0.375,30.957654,9.0
0.325,0.0625,0.41106775,4.0
0.6875,0.1625,2.608154,10.0
1.2125,0.375,22.566202,18.0
1.475,0.3625,26.20911275,8.0
1.6,0.4625,37.194544,9.0
1.15,0.3,13.39513875,11.0
1.5375,0.4,34.79901125,11.0
1.5875,0.3875,31.6096925,11.0
1.5,0.4125,34.77066175,13.0
0.9875,0.2375,7.93786,7.0
1.5375,0.35,29.72445075,15.0
1.625,0.425,43.6298805,9.0
0.725,0.1625,3.005047,7.0
1.5375,0.4,35.02580725,11.0
1.6375,0.4375,36.7693015,10.0
0.9,0.225,5.556502,6.0
1.6,0.4375,42.354153,19.0
1.4125,0.3625,30.74503275,10.0
1.5375,0.4125,32.2900805,10.0
1.325,0.325,19.85882475,8.0
1.8375,0.5375,59.53395,13.0
0.9125,0.2125,6.70465675,5.0
1.4375,0.375,27.08794725,14.0
1.225,0.3125,17.84601025,8.0
0.5875,0.1,1.82854275,4.0
1.5,0.4,31.6096925,17.0
1.5125,0.4375,31.6096925,14.0
1.45,0.3625,24.323871,9.0
1.525,0.4,29.9654215,8.0
1.5625,0.4125,33.40988575,16.0
1.65,0.4375,44.57182125,12.0
1.45,0.3625,26.43590875,13.0
1.5625,0.5,37.42134,17.0
0.8,0.175,4.40834725,6.0
1.2,0.3125,16.9813505,8.0
1.0375,0.2625,10.0073735,6.0
0.875,0.2125,5.5848515,7.0
0.85,0.225,5.06038575,6.0
1.3625,0.3,17.57669,8.0
1.4375,0.3625,24.73493875,8.0
1.575,0.4375,32.02076025,9.0
1.5625,0.4125,33.26813825,20.0
1.5375,0.4125,29.97959625,10.0
1.6875,0.4625,39.3774555,10.0
1.55,0.4125,33.92017675,19.0
1.7375,0.4375,51.199197,12.0
1.425,0.3625,22.4811535,12.0
1.15,0.3,12.813974,8.0
1.575,0.4375,35.67784575,9.0
0.9875,0.25,7.98038425,8.0
1.475,0.3875,26.308336,9.0
1.5625,0.3625,31.411246,10.0
1.5125,0.4,32.2900805,15.0
1.275,0.3125,17.349894,9.0
1.6125,0.4375,37.03862175,10.0
1.1,0.225,9.73805325,7.0
1.25,0.275,14.5432935,8.0
1.3875,0.3875,25.69882175,10.0
1.225,0.3375,17.70426275,8.0
1.1,0.3,13.33843975,8.0
1.4625,0.4,29.48348,13.0
0.675,0.175,2.76407625,6.0
0.925,0.2125,5.613201,6.0
0.9625,0.25,8.40562675,6.0
0.7,0.175,3.005047,1.0
1.425,0.3875,24.9192105,11.0
1.525,0.4,29.3417325,12.0
0.9875,0.225,8.0796075,9.0
1.625,0.475,37.194544,11.0
1.25,0.3125,18.69649525,9.0
1.4875,0.4,30.05047,8.0
1.575,0.4375,35.25260325,10.0
1.55,0.4375,45.88366575,15.0
0.925,0.2,6.93145275,5.0
1.55,0.3875,32.4601775,9.0
1.725,0.5125,53.070264,10.0
0.775,0.2,3.9405805,4.0
1.3125,0.325,18.75319425,8.0
1.2125,0.325,16.11669075,16.0
0.825,0.225,4.819415,6.0
1.325,0.325,21.829115,9.0
1.425,0.4,27.725811,13.0
0.6875,0.2,2.381358,5.0
1.325,0.3625,21.21960075,13.0
1.0,0.225,7.55514175,7.0
1.2875,0.3125,18.71067,8.0
1.5625,0.45,32.715323,13.0
1.5125,0.4375,29.95124675,12.0
0.5,0.1125,1.20485375,4.0
1.55,0.35,31.014353,10.0
1.3125,0.375,20.3265915,13.0
1.7125,0.4375,56.9541455,11.0
0.775,0.1875,3.3168915,7.0
1.1,0.2625,10.3475675,7.0
0.825,0.225,4.6209685,6.0
1.4125,0.35,22.736299,11.0
1.6375,0.4375,40.9083285,11.0
1.1125,0.3,11.509897,6.0
1.0125,0.275,8.15048125,7.0
1.3,0.3125,18.83824275,15.0
1.45,0.375,27.21552,11.0
1.4,0.3875,24.99008425,12.0
1.325,0.325,20.3265915,9.0
0.9375,0.25,7.10154975,15.0
1.5125,0.4125,33.46658475,24.0
1.4375,0.3875,22.792998,9.0
1.45,0.375,28.292801,10.0
0.9875,0.225,7.72523875,7.0
1.65,0.425,39.745999,12.0
1.2,0.3125,16.42853525,9.0
1.0875,0.275,9.8939755,8.0
1.5625,0.425,35.3518265,11.0
1.2625,0.325,18.46969925,10.0
0.725,0.1625,2.76407625,6.0
0.4375,0.1375,0.89300925,4.0
1.575,0.4,36.27318525,9.0
1.0125,0.275,8.15048125,10.0
1.4875,0.4625,32.33260475,10.0
0.8125,0.1875,4.422522,6.0
1.65,0.4375,36.7693015,14.0
1.425,0.4125,24.59319125,10.0
1.5625,0.425,30.43318825,8.0
1.025,0.25,9.19941275,7.0
1.45,0.375,26.26581175,8.0
1.6125,0.475,42.2124055,12.0
1.4375,0.375,29.5685285,8.0
0.8625,0.2,4.422522,6.0
1.7375,0.4875,45.529297,13.0
1.2625,0.3125,15.6205745,9.0
1.0,0.2875,8.9300925,9.0
1.5125,0.4,27.91008275,10.0
1.0625,0.25,12.757275,7.0
1.2,0.35,17.7184375,8.0
1.025,0.225,9.4970825,6.0
1.5625,0.4375,35.62114675,9.0
0.45,0.1,0.907184,5.0
1.575,0.425,34.699788,11.0
1.4125,0.4375,25.98231675,14.0
1.3,0.375,24.81998725,8.0
0.9625,0.225,6.64795775,6.0
1.3,0.3125,18.71067,9.0
1.475,0.375,28.2644515,15.0
1.45,0.35,23.85610425,9.0
1.1125,0.275,12.99824575,8.0
1.45,0.425,24.42309425,9.0
1.1625,0.3125,13.947954,7.0
1.5,0.375,29.83784875,9.0
1.1375,0.3125,15.87572,10.0
1.325,0.325,22.1976585,14.0
1.3,0.3125,20.241543,8.0
1.2,0.2875,15.80484625,9.0
1.5,0.3625,23.019794,9.0
0.85,0.225,5.613201,6.0
1.175,0.3125,15.20950675,8.0
1.4875,0.425,38.03085425,13.0
1.375,0.3625,22.75047375,8.0
1.325,0.3625,24.720764,9.0
1.7625,0.375,47.95317925,14.0
1.5125,0.3875,32.16250775,9.0
1.425,0.35,26.2799865,11.0
1.525,0.375,31.127751,9.0
1.525,0.3875,31.68056625,10.0
0.775,0.1625,4.932813,5.0
0.7375,0.175,3.572037,5.0
1.475,0.425,30.03629525,17.0
1.425,0.3875,27.78251,9.0
1.625,0.3875,32.98464325,9.0
1.625,0.475,34.8415355,11.0
1.6125,0.4625,43.95589975,11.0
0.7375,0.1875,3.64291075,5.0
0.8875,0.25,6.33611325,6.0
1.7,0.45,49.34230475,10.0
1.6125,0.4,37.42134,10.0
1.5625,0.4125,38.55532,11.0
1.2,0.3125,16.896302,8.0
1.25,0.3375,16.4143605,10.0
1.5,0.3625,24.777463,9.0
1.5875,0.3875,36.55668025,12.0
1.375,0.375,24.76328825,8.0
1.1,0.275,11.94931425,7.0
1.2,0.2875,15.6205745,9.0
1.1625,0.3,14.8267885,7.0
1.675,0.4375,44.9906565,13.0
1.4875,0.4,24.153774,16.0
1.3875,0.3625,23.94115275,8.0
1.3125,0.375,22.66542525,12.0
1.6375,0.475,42.2124055,17.0
1.15,0.35,14.855138,10.0
1.3375,0.325,20.19901875,22.0
1.5,0.4,32.375129,10.0
1.2625,0.2625,16.9246515,13.0
0.7125,0.15,2.65067825,5.0
1.475,0.4,26.63435525,11.0
1.25,0.3125,14.44407025,9.0
1.4875,0.3875,30.09299425,9.0
0.975,0.25,8.50485,7.0
1.6125,0.475,38.838815,13.0
0.6625,0.175,2.26796,5.0
1.6875,0.4375,44.43784125,10.0
0.9625,0.2625,7.0590255,11.0
1.15,0.3,13.8062065,7.0
1.55,0.425,41.503668,11.0
0.9125,0.225,5.82582225,7.0
1.4875,0.35,27.4139665,8.0
1.6875,0.4125,37.9032815,10.0
1.5875,0.4625,41.4753185,11.0
1.6125,0.4,34.31706975,12.0
1.4125,0.425,24.4656185,9.0
0.775,0.1875,3.96893,8.0
1.4875,0.4,29.9654215,11.0
1.0375,0.275,9.02931575,8.0
1.2625,0.375,19.37688325,11.0
1.6125,0.4125,39.3774555,13.0
0.8875,0.225,5.68407475,6.0
1.425,0.3875,24.99008425,15.0
1.4875,0.3875,38.00250475,15.0
1.2375,0.35,16.25843825,10.0
1.25,0.325,17.42076775,9.0
1.45,0.375,26.421734,11.0
1.0625,0.25,10.21999475,7.0
1.2375,0.325,16.51358375,9.0
1.3,0.3125,18.58309725,8.0
1.5,0.4125,29.937072,11.0
1.4625,0.3625,25.684647,13.0
0.9625,0.2125,7.49844275,7.0
1.0125,0.25,8.6465975,7.0
1.325,0.3125,18.030282,12.0
1.375,0.325,23.11901725,8.0
1.0875,0.275,9.19941275,8.0
1.0625,0.2375,8.66077225,7.0
1.1875,0.375,16.99552525,8.0
0.8375,0.225,5.74077375,7.0
1.2125,0.2875,18.4555245,8.0
1.5375,0.475,36.55668025,14.0
1.45,0.4125,26.138239,21.0
1.4375,0.4,25.2027055,11.0
1.475,0.4375,26.2232875,17.0
1.1375,0.3375,14.07552675,9.0
1.3375,0.3625,23.6151335,12.0
1.225,0.3125,16.9813505,10.0
1.45,0.375,25.117657,10.0
1.2875,0.3625,16.839603,15.0
1.375,0.4375,28.179403,19.0
1.175,0.35,12.984071,9.0
1.375,0.3125,24.664065,9.0
1.55,0.475,37.77570875,10.0
1.525,0.4,30.03629525,8.0
1.2875,0.3,18.4555245,11.0
1.0875,0.3,10.81533425,9.0
1.1375,0.3125,14.44407025,12.0
1.55,0.4125,32.5168765,15.0
1.4,0.35,25.44367625,8.0
1.25,0.3375,16.54193325,8.0
1.3375,0.35,24.323871,15.0
1.4875,0.3875,31.18445,10.0
1.2,0.3,14.5432935,8.0
1.2,0.35,14.0330025,9.0
1.175,0.3125,15.2236815,9.0
1.5375,0.45,31.99241075,17.0
1.6625,0.475,45.74191825,14.0
1.1375,0.275,12.68640125,9.0
1.5125,0.4375,32.78619675,10.0
1.45,0.4375,27.9242575,8.0
1.4375,0.3625,28.98736375,10.0
1.3125,0.3,15.91824425,9.0
1.6,0.4875,38.68289275,23.0
1.1625,0.275,12.99824575,8.0
1.425,0.4,28.0943545,10.0
1.5625,0.425,32.16250775,19.0
1.675,0.475,41.91473575,10.0
0.8875,0.2125,6.23689,7.0
1.4125,0.3875,20.638436,8.0
1.3375,0.3375,22.41027975,14.0
1.5375,0.475,29.27085875,13.0
1.5125,0.425,31.56716825,14.0
1.3,0.3125,13.04077,8.0
0.8125,0.2,4.2807745,6.0
1.4375,0.35,26.18076325,10.0
1.2875,0.325,19.4194075,14.0
1.6,0.4375,37.74735925,10.0
1.5125,0.375,28.689694,10.0
1.5,0.3875,32.034935,9.0
0.7,0.1875,3.21766825,6.0
1.425,0.3875,26.52095725,15.0
1.4,0.4125,29.1149365,20.0
1.55,0.375,32.16250775,9.0
1.3125,0.3375,21.0069795,8.0
1.6125,0.425,41.80133775,10.0
1.3375,0.4375,23.85610425,15.0
1.525,0.3875,26.705229,12.0
0.8,0.1875,4.80524025,7.0
1.55,0.4375,34.23202125,13.0
1.5375,0.375,29.01571325,10.0
1.6625,0.5,47.513762,22.0
0.425,0.125,0.66621325,5.0
1.5875,0.45,35.3518265,10.0
1.4875,0.425,31.70891575,12.0
1.5875,0.425,31.22697425,10.0
1.45,0.3375,22.80717275,9.0
1.6125,0.475,37.1094955,18.0
1.5125,0.3875,25.27357925,10.0
1.7,0.475,50.972401,11.0
0.7375,0.2375,3.55786225,6.0
1.4875,0.375,31.56716825,15.0
1.5125,0.375,32.72949775,10.0
1.2125,0.3875,18.597272,18.0
0.775,0.1875,4.2807745,7.0
1.4125,0.325,20.2698925,8.0
0.8125,0.2125,5.06038575,6.0
0.6875,0.1875,3.572037,5.0
1.1625,0.3125,11.94931425,8.0
1.475,0.4125,32.16250775,11.0
1.275,0.4,19.901349,9.0
1.3375,0.3875,22.01338675,19.0
